<s> Bob decided he needed to buy a suit . </s>	<s> He didn 't own a suit so he went to a men 's store . </s>
<s> Bob needed a new computer . </s>	<s> He looked online and saw the one he wanted was expensive . </s>
<s> Bob played ball in the yard . </s>	<s> His friends wanted to come over . </s>
<s> Bob was busy making a grocery store list . </s>	<s> He was planning to throw a big party for his mother . </s>
<s> After watching the movie Bob bought his girlfriend ice cream . </s>	<s> Finally he took her back home . </s>
<s> Sue was on a date . </s>	<s> She ordered a few things she never had before . </s>
<s> Bob loved to run around his house . </s>	<s> One day , Bob ran into a door . </s>
<s> Bob wanted a new video game . </s>	<s> He had no money to buy the game . </s>
<s> The kids began to play in the sand . </s>	<s> Bob got to swim in the ocean and eat ice cream . </s>
<s> It was because his internet was too slow . </s>	<s> Bob called up his internet company . </s>
<s> She was in high school and only worked part time . </s>	<s> Sue wanted to buy gas but wanted to go where she knew it was cheap . </s>
<s> Sue had been away on vacation . </s>	<s> Now Sue lives with her parents . </s>
<s> Bob loved going fishing with his dad . </s>	<s> Unfortunately , his dad had been very busy the past few weeks . </s>
<s> Sue was a lonely child . </s>	<s> She didn 't have many friends and she kept to herself . </s>
<s> Bob wanted a card for his mom . </s>	<s> He went to the grocery store to purchase a card . </s>
<s> Bob was at his first day of school . </s>	<s> He looked for his class . </s>
<s> Bob really wanted to try out for his school 's basketball team . </s>	<s> He practiced all summer in the gym . </s>
<s> Bob was listening to music . </s>	<s> Bob was at a coffee shop . </s>
<s> Bob was at a farm . </s>	<s> He was there on a field trip for school . </s>
<s> Sue was out of town for work . </s>	<s> Her son Bob was home with his dad . </s>
<s> Bob was bored when he sat through driving school . </s>	<s> Bob paid his fine . </s>
<s> Sue didn 't like scary movies . </s>	<s> Her boyfriend convinced her to watch one with him . </s>
<s> Bob decided to take his new car out for a drive . </s>	<s> Bob wasn 't sure where to go so he just ended up driving around town . </s>
<s> One day when his mother wasn 't watching , he climbed a big tree . </s>	<s> Bob fell and broke his ankle . </s>
<s> On the way there , he got a flat tire . </s>	<s> A man saw Bob 's flat tire and stopped his car . </s>
<s> Bob ran and asked his mother if he could have one , . </s>	<s> His mother laughed and said she would think about it . </s>
<s> While she was eating her meal , Sue was happy how great the food was . </s>	<s> At the end of the night , she was thrilled she ate there . </s>
<s> She grounded Bob for one month . </s>	<s> Bob learned he should be more careful in the house . </s>
<s> Sue had a crush on Sam . </s>	<s> Sue wanted to ask Sam on a date , but she was scared to ask in person . </s>
<s> Sue hates her nose . </s>	<s> She has always hated her nose . </s>
<s> Bob wanted to drive badly . </s>	<s> He attended a driving school . </s>
<s> But someone approached him and asked for money . </s>	<s> Bob refused to give the person money and entered his car . </s>
<s> It was his friend Bob who he had told earlier he was busy . </s>	<s> Bob apologized and they spent the rest of the day together . </s>
<s> Bob had a crush on a girl , so he asked her to the movies . </s>	<s> That day he picked her up for the date . </s>
<s> Bob read the sign , and saw they were closed for cleaning . </s>	<s> Bob was disappointed that he could not take his beach walk . </s>
<s> She worked hard and was nice to the customers . </s>	<s> Sue made it a point to ask how the customers day was going . </s>
<s> She tried to find the candy while her mother drove . </s>	<s> Sue couldn 't find the bag with the candy in it . </s>
<s> He needed to go to work soon . </s>	<s> Bob went to the store and bought a very large coffee . </s>
<s> Bob always wanted his own dog . </s>	<s> One day he decided to go to the pet store to get a dog . </s>
<s> Bob met a girl named Sue . </s>	<s> They spent a lot of time together and became good friends . </s>
<s> Sue felt bad for Bob and decided to be his friend . </s>	<s> Sue didn 't care what anyone thought about Bob . </s>
<s> One day , Sue was hit by a car while riding her bike . </s>	<s> She flew 5 feet in the air . </s>
<s> It was moving around the wind . </s>	<s> Eventually , it approached Sue . </s>
<s> Bob and his family invited a lot of family over for Christmas . </s>	<s> When they all arrived , everyone was very happy . </s>
<s> Bob was a running back for his whole career . </s>	<s> When he hurt his knee he was unable to run as fast as before . </s>
<s> Sue wanted to get a brand new TV . </s>	<s> She decided to buy one with her credit card . </s>
<s> Bob went to his neighbor for help . </s>	<s> His neighbor helped him jump start the car . </s>
<s> She soon found an old man outside asking for change . </s>	<s> Sue felt like the man was homeless , and she really wanted to help . </s>
<s> Bob had an idea . </s>	<s> Bob invited his doctor to the party so that he could go . </s>
<s> On the way back from the library , her essay flew from her car . </s>	<s> Sue had no idea where her essay was when it was time to turn it in . </s>
<s> Bob and his wife were too busy . </s>	<s> They asked their grandparents to take them . </s>
<s> Sue found a sand dollar ! </s>	<s> Sue , unable to find her own , was extremely jealous . </s>
<s> Bob was in middle school . </s>	<s> One day , he made a joke to his friends . </s>
<s> Bob woke up late this morning . </s>	<s> He quickly got dressed and rushed to work . </s>
<s> A month later , Bob ran out of all of his saved money . </s>	<s> He wished he had his old job back . </s>
<s> Bob woke up one morning to a call from his father . </s>	<s> His father told him that he was not feeling well . </s>
<s> Sue was very nervous for her first day of second grade . </s>	<s> She had just moved to a new town and didn 't know anyone . </s>
<s> Her name was Sue . </s>	<s> They talked all day at school . </s>
<s> One of his coworkers couldn 't make it so his boss said yes . </s>	<s> Bob bought his wife the gift with his extra money . </s>
<s> Sue wasn 't getting enough hours at work . </s>	<s> When she asked her boss told her there were no more to give . </s>
<s> Bob was able to get a good night 's rest . </s>	<s> So afterwards , he decided to walk everyday . </s>
<s> And he waited until the bus was empty to get off . </s>	<s> As a result Sue had no time to eat breakfast in the lunch room . </s>
<s> He went to a website to find one . </s>	<s> He soon met a guy named Bob . </s>
<s> Bob is in high school . </s>	<s> He wants to make a little extra money . </s>
<s> Sue loved dogs and cats too and fit in great at the shelter . </s>	<s> Sue took a dog home with her because she loved it so much ! </s>
<s> But their parents never knew about it . </s>	<s> One day , Bob fell off the tree and broke his arm . </s>
<s> At first , Bob fell down from his horse a lot . </s>	<s> He eventually learned how to ride after practicing for weeks . </s>
<s> Sue then turned around and had to pick him up . </s>	<s> Sue knew never to do that again . </s>
<s> He was nervous . </s>	<s> He wanted to dance with Sue . </s>
<s> Every night Bob took a shower . </s>	<s> One night the shower was much too cold . </s>
<s> Sue locked herself out of her house . </s>	<s> She decided to climb through a window to get in . </s>
<s> Bob took his dog to the dog park . </s>	<s> He let his dog loose once they were in the leash free area . </s>
<s> Sue spent the next year working on her throwing every day . </s>	<s> The following year Sue tried out again and made the team ! </s>
<s> She sat her bowl down and played with a neighbor 's cat . </s>	<s> When Sue returned her ice cream was soup . </s>
<s> Bob threw a fit and refused to help . </s>	<s> Bob 's mother threw a dish at him . </s>
<s> The man tried to fight Bob . </s>	<s> Bob called the police . </s>
<s> Bob knew that his team could win . </s>	<s> Bob kept the ball instead of throwing the pass . </s>
<s> He finally met some people and became popular . </s>	<s> Bob decided he liked his new school . </s>
<s> Sue decided to plan her first house party . </s>	<s> She invited everyone that she knew . </s>
<s> However , she was surprised by how many people she met there . </s>	<s> It wasn 't long before Sue had made the best friends of her life . </s>
<s> Sue does usually get good grades in school . </s>	<s> She has a very important test coming up . </s>
<s> Sue 's boyfriend got it for her . </s>	<s> Sue was happy with her gift . </s>
<s> Bob got a new car . </s>	<s> He took it for a long drive . </s>
<s> Bob bought a chair . </s>	<s> Now Bob has the best chair out of all his friends ! </s>
<s> Bob was playing tennis with his dad . </s>	<s> At first he thought tennis looked easy . </s>
<s> Bob wanted to learn to bowl . </s>	<s> He bought a ball and practiced at home . </s>
<s> Sue 's dad left a sandwich in the fridge . </s>	<s> At night she ate it because it looked delicious . </s>
<s> They finally set up a first date . </s>	<s> She ordered a drink to calm herself before Bob arrived . </s>
<s> He did not like Bob . </s>	<s> Now that he was dead , Bob began thinking a lot about him . </s>
<s> Sue thought the store was very fancy . </s>	<s> The building was new and clean on the outside . </s>
<s> Sue had lost her phone . </s>	<s> She asked her parents , but they hadn 't seen it . </s>
<s> His favorite band was coming to town to play a concert in a few weeks . </s>	<s> Bob didn 't have enough money to buy a ticket . </s>
<s> They both trained hard . </s>	<s> On race day , Bob hurt his ankle and could not race . </s>
<s> Sue takes the kids to park to play . </s>	<s> They all have a fun time . </s>
<s> Finally they gave in . </s>	<s> When her parents gave in , Sue was happy . </s>
<s> As she sat on the porch her mother pulled up . </s>	<s> This meant Sue was going home . </s>
<s> Bob wanted to start making big money . </s>	<s> He applied to be a police officer . </s>
<s> She saw a squirrel . </s>	<s> Sue ran off her leash so she could get the squirrel . </s>
